,lat,lon,h
108,35.615295652459885,139.29990906465085,16.394844977214
109,35.61529600231004,139.29991000779717,16.465861138701
110,35.61529635216019,139.29991095094354,16.536877300188003
111,35.615296702010326,139.2999118940899,16.607893461675
112,35.61529705186045,139.29991283723626,16.678909623162
113,35.615297401710585,139.29991378038264,16.749925784649
114,35.61529775156069,139.29991472352904,16.820941946136
115,35.6152981014108,139.29991566667545,16.891958107623
116,35.6152984512609,139.29991660982182,16.962974269110003
117,35.61529880111099,139.29991755296825,17.033990430597
118,35.61529915096108,139.29991849611466,17.105006592084
119,35.61529950081115,139.29991943926112,17.176022753571
120,35.615299850661216,139.29992038240755,17.247038915058
121,35.615300200511264,139.299921325554,17.318055076545
122,35.61530055036131,139.29992226870047,17.389071238032002
123,35.61530090021135,139.2999232118469,17.460087399519
124,35.615301250061385,139.29992415499342,17.531103561006
125,35.61530159991141,139.29992509813988,17.602119722493
126,35.61530194976142,139.29992604128637,17.673135883980002
127,35.61530229961142,139.2999269844329,17.744152045467
128,35.61530264946143,139.29992792757938,17.815168206954002
129,35.61530299931142,139.29992887072592,17.886184368441
130,35.615303349161394,139.29992981387247,17.957200529928
131,35.61530369901137,139.299930757019,18.028216691415
132,35.61530404886133,139.29993170016556,18.099232852902
133,35.615304398711295,139.2999326433121,18.170249014389
134,35.615304748561236,139.29993358645865,18.241265175876
135,35.61530509841117,139.29993452960522,18.312281337363
136,35.615305448261104,139.2999354727518,18.38329749885
137,35.61530579811103,139.2999364158984,18.454313660337
138,35.61530614796095,139.299937359045,18.525329821824
139,35.61530649781084,139.29993830219163,18.596345983311
140,35.61530684766074,139.2999392453382,18.667362144798
141,35.61530719751063,139.29994018848487,18.738378306285
142,35.61530754736051,139.2999411316315,18.809394467772
143,35.615307897210386,139.29994207477813,18.880410629259
144,35.61530824706024,139.2999430179248,18.951426790746
145,35.6153085969101,139.29994396107145,19.022442952233003
146,35.61530894675995,139.2999449042181,19.09345911372
147,35.61530929660977,139.2999458473648,19.164475275207
148,35.615309646459615,139.29994679051148,19.235491436694
149,35.61530999630944,139.29994773365817,19.306507598181
150,35.61531034615925,139.29994867680486,19.377523759668
151,35.615310696009054,139.2999496199516,19.448539921155003
152,35.615311045858846,139.29995056309832,19.519556082642
153,35.61531139570863,139.29995150624504,19.590572244129
154,35.61531174555841,139.29995244939175,19.661588405616
155,35.61531209540818,139.29995339253853,19.732604567103
156,35.61531244525794,139.29995433568527,19.80362072859
157,35.615312795107705,139.29995527883204,19.874636890077003
158,35.61531314495744,139.29995622197882,19.945653051564
159,35.615313494807175,139.2999571651256,20.016669213051
160,35.6153138446569,139.29995810827236,20.087685374538
